"Check Time" "Max Duration" "Min Duration" "Mean Duration" Errors
"29/Oct/22 13:46" " 0:00:49" " 0:00:44" " 0:00:46" 0
"29/Oct/22 14:19" " 0:00:47" " 0:00:44" " 0:00:45" 0
"29/Oct/22 14:53" " 0:00:46" " 0:00:44" " 0:00:45" 0
"29/Oct/22 15:27" " 0:00:46" " 0:00:44" " 0:00:45" 0
"29/Oct/22 16:01" " 0:00:46" " 0:00:41" " 0:00:44" 0
"29/Oct/22 16:34" " 0:00:44" " 0:00:42" " 0:00:43" 0
"29/Oct/22 17:08" " 0:00:46" " 0:00:42" " 0:00:44" 0
"29/Oct/22 17:42" " 0:00:45" " 0:00:43" " 0:00:45" 0
"29/Oct/22 18:16" " 0:00:46" " 0:00:44" " 0:00:45" 0
"29/Oct/22 18:49" " 0:00:45" " 0:00:33" " 0:00:36" 0
"29/Oct/22 19:22" " 0:00:34" " 0:00:32" " 0:00:33" 0
"29/Oct/22 19:54" " 0:00:33" " 0:00:31" " 0:00:32" 0
"29/Oct/22 20:27" " 0:00:34" " 0:00:30" " 0:00:32" 0
"29/Oct/22 21:00" " 0:00:34" " 0:00:29" " 0:00:32" 0
"29/Oct/22 21:33" " 0:00:33" " 0:00:31" " 0:00:33" 0
"29/Oct/22 22:05" " 0:00:34" " 0:00:31" " 0:00:32" 0
"29/Oct/22 22:38" " 0:00:37" " 0:00:31" " 0:00:34" 0
"29/Oct/22 23:11" " 0:00:34" " 0:00:31" " 0:00:32" 0
"29/Oct/22 23:44" " 0:00:34" " 0:00:32" " 0:00:33" 0
"30/Oct/22 00:16" " 0:00:33" " 0:00:30" " 0:00:31" 0
"30/Oct/22 00:49" " 0:00:30" " 0:00:30" " 0:00:30" 0
"30/Oct/22 01:22" " 0:00:34" " 0:00:31" " 0:00:33" 0
"30/Oct/22 01:54" " 0:00:32" " 0:00:31" " 0:00:31" 0
"30/Oct/22 02:27" " 0:00:34" " 0:00:29" " 0:00:31" 0
"30/Oct/22 03:00" " 0:00:35" " 0:00:32" " 0:00:34" 0
"30/Oct/22 03:33" " 0:00:38" " 0:00:33" " 0:00:34" 0
"30/Oct/22 04:05" " 0:00:34" " 0:00:32" " 0:00:33" 0
"30/Oct/22 04:38" " 0:00:33" " 0:00:31" " 0:00:32" 0
"30/Oct/22 05:11" " 0:00:32" " 0:00:31" " 0:00:31" 0
"30/Oct/22 05:44" " 0:00:34" " 0:00:30" " 0:00:31" 0
"30/Oct/22 06:16" " 0:00:33" " 0:00:30" " 0:00:31" 0
"30/Oct/22 06:49" " 0:00:35" " 0:00:30" " 0:00:33" 0
"30/Oct/22 07:22" " 0:00:34" " 0:00:32" " 0:00:33" 0
"30/Oct/22 07:55" " 0:00:36" " 0:00:32" " 0:00:33" 0
"30/Oct/22 08:27" " 0:00:34" " 0:00:32" " 0:00:33" 0
"30/Oct/22 09:00" " 0:00:34" " 0:00:31" " 0:00:32" 0
"30/Oct/22 09:33" " 0:00:32" " 0:00:30" " 0:00:31" 0
"30/Oct/22 10:06" " 0:00:34" " 0:00:30" " 0:00:33" 0
"30/Oct/22 10:38" " 0:00:40" " 0:00:31" " 0:00:33" 0
"30/Oct/22 11:11" " 0:00:33" " 0:00:32" " 0:00:33" 0
"30/Oct/22 11:44" " 0:00:34" " 0:00:31" " 0:00:32" 0
"30/Oct/22 12:17" " 0:00:34" " 0:00:31" " 0:00:33" 0
"30/Oct/22 12:49" " 0:00:33" " 0:00:31" " 0:00:32" 0
"30/Oct/22 13:22" " 0:00:32" " 0:00:31" " 0:00:32" 0
"30/Oct/22 13:55" " 0:00:33" " 0:00:31" " 0:00:32" 0
"30/Oct/22 14:28" " 0:00:38" " 0:00:30" " 0:00:32" 0
"30/Oct/22 15:00" " 0:00:32" " 0:00:29" " 0:00:31" 0
"30/Oct/22 15:33" " 0:00:33" " 0:00:31" " 0:00:32" 0
"30/Oct/22 16:06" " 0:00:34" " 0:00:32" " 0:00:33" 0
"30/Oct/22 16:38" " 0:00:33" " 0:00:32" " 0:00:32" 0
"30/Oct/22 17:12" " 0:00:42" " 0:00:35" " 0:00:37" 0
"30/Oct/22 17:45" " 0:00:37" " 0:00:34" " 0:00:35" 0
"30/Oct/22 18:17" " 0:00:37" " 0:00:32" " 0:00:34" 0
"30/Oct/22 18:50" " 0:00:35" " 0:00:31" " 0:00:33" 0
"30/Oct/22 19:23" " 0:00:38" " 0:00:34" " 0:00:36" 0
"30/Oct/22 19:56" " 0:00:36" " 0:00:34" " 0:00:35" 0
"30/Oct/22 20:30" " 0:00:41" " 0:00:38" " 0:00:39" 0
"30/Oct/22 21:03" " 0:00:42" " 0:00:37" " 0:00:39" 0
"30/Oct/22 21:36" " 0:00:47" " 0:00:39" " 0:00:41" 0
"30/Oct/22 22:10" " 0:00:44" " 0:00:39" " 0:00:41" 0
"30/Oct/22 22:43" " 0:00:35" " 0:00:32" " 0:00:33" 0
"30/Oct/22 23:16" " 0:00:37" " 0:00:32" " 0:00:34" 0
"30/Oct/22 23:48" " 0:00:34" " 0:00:31" " 0:00:32" 0
"31/Oct/22 00:21" " 0:00:35" " 0:00:33" " 0:00:34" 0
"31/Oct/22 00:54" " 0:00:35" " 0:00:33" " 0:00:34" 0
"31/Oct/22 01:27" " 0:00:36" " 0:00:33" " 0:00:35" 0
"31/Oct/22 02:00" " 0:00:34" " 0:00:33" " 0:00:34" 0
"31/Oct/22 02:33" " 0:00:34" " 0:00:32" " 0:00:33" 0
"31/Oct/22 03:05" " 0:00:35" " 0:00:33" " 0:00:34" 0
"31/Oct/22 03:38" " 0:00:34" " 0:00:32" " 0:00:33" 0
"31/Oct/22 04:11" " 0:00:33" " 0:00:31" " 0:00:32" 0
"31/Oct/22 04:44" " 0:00:34" " 0:00:32" " 0:00:33" 0
"31/Oct/22 05:17" " 0:00:35" " 0:00:33" " 0:00:34" 0
"31/Oct/22 05:50" " 0:00:40" " 0:00:32" " 0:00:35" 0
"31/Oct/22 06:23" " 0:00:36" " 0:00:33" " 0:00:34" 0
"31/Oct/22 06:55" " 0:00:34" " 0:00:32" " 0:00:32" 0
"31/Oct/22 07:28" " 0:00:38" " 0:00:33" " 0:00:34" 0
"31/Oct/22 08:01" " 0:00:33" " 0:00:30" " 0:00:32" 0
"31/Oct/22 08:34" " 0:00:35" " 0:00:31" " 0:00:33" 0
"31/Oct/22 09:07" " 0:00:46" " 0:00:36" " 0:00:39" 0
"31/Oct/22 09:40" " 0:00:43" " 0:00:37" " 0:00:41" 0
"31/Oct/22 10:14" " 0:00:51" " 0:00:39" " 0:00:44" 0
"31/Oct/22 10:48" " 0:00:58" " 0:00:40" " 0:00:49" 0
"31/Oct/22 11:22" " 0:00:52" " 0:00:37" " 0:00:43" 0
"31/Oct/22 11:56" " 0:01:02" " 0:00:39" " 0:00:48" 0
"31/Oct/22 12:29" " 0:00:37" " 0:00:33" " 0:00:35" 0
"31/Oct/22 13:02" " 0:00:42" " 0:00:35" " 0:00:37" 0
"31/Oct/22 13:35" " 0:00:38" " 0:00:35" " 0:00:37" 0
"31/Oct/22 14:08" " 0:00:39" " 0:00:35" " 0:00:37" 0
"31/Oct/22 14:41" " 0:00:35" " 0:00:32" " 0:00:33" 0
"31/Oct/22 15:14" " 0:00:40" " 0:00:31" " 0:00:34" 0
"31/Oct/22 15:47" " 0:00:36" " 0:00:32" " 0:00:34" 0
"31/Oct/22 16:20" " 0:00:33" " 0:00:31" " 0:00:32" 0
"31/Oct/22 16:52" " 0:00:33" " 0:00:32" " 0:00:32" 0
"31/Oct/22 17:25" " 0:00:40" " 0:00:32" " 0:00:35" 0
"31/Oct/22 17:58" " 0:00:35" " 0:00:31" " 0:00:33" 0
"31/Oct/22 18:31" " 0:00:35" " 0:00:33" " 0:00:34" 0
"31/Oct/22 19:04" " 0:00:37" " 0:00:33" " 0:00:35" 0
"31/Oct/22 19:37" " 0:00:46" " 0:00:37" " 0:00:41" 0
"31/Oct/22 20:11" " 0:00:41" " 0:00:37" " 0:00:39" 0
"31/Oct/22 20:43" " 0:00:37" " 0:00:30" " 0:00:32" 0
"31/Oct/22 21:16" " 0:00:34" " 0:00:31" " 0:00:33" 0
"31/Oct/22 21:49" " 0:00:34" " 0:00:31" " 0:00:32" 0
"31/Oct/22 22:22" " 0:00:34" " 0:00:32" " 0:00:33" 0
"31/Oct/22 22:55" " 0:00:40" " 0:00:35" " 0:00:36" 0
"31/Oct/22 23:28" " 0:00:38" " 0:00:34" " 0:00:36" 0
"01/Nov/22 00:01" " 0:00:43" " 0:00:41" " 0:00:42" 0
"01/Nov/22 00:34" " 0:00:38" " 0:00:33" " 0:00:35" 0
"01/Nov/22 01:07" " 0:00:34" " 0:00:30" " 0:00:32" 0
"01/Nov/22 01:40" " 0:00:34" " 0:00:31" " 0:00:33" 0
"01/Nov/22 02:13" " 0:00:37" " 0:00:32" " 0:00:34" 0
"01/Nov/22 02:46" " 0:00:35" " 0:00:32" " 0:00:33" 0
"01/Nov/22 03:18" " 0:00:34" " 0:00:31" " 0:00:32" 0
"01/Nov/22 03:51" " 0:00:34" " 0:00:32" " 0:00:33" 0
"01/Nov/22 04:24" " 0:00:36" " 0:00:32" " 0:00:34" 0
"01/Nov/22 04:57" " 0:00:34" " 0:00:32" " 0:00:33" 0
"01/Nov/22 05:29" " 0:00:32" " 0:00:30" " 0:00:31" 0
"01/Nov/22 06:02" " 0:00:33" " 0:00:30" " 0:00:32" 0
"01/Nov/22 06:35" " 0:00:33" " 0:00:31" " 0:00:32" 0
"01/Nov/22 07:08" " 0:00:33" " 0:00:31" " 0:00:32" 0
"01/Nov/22 07:40" " 0:00:38" " 0:00:33" " 0:00:35" 0
"01/Nov/22 08:13" " 0:00:36" " 0:00:33" " 0:00:34" 0
"01/Nov/22 08:47" " 0:00:41" " 0:00:36" " 0:00:39" 0
"01/Nov/22 09:20" " 0:00:40" " 0:00:32" " 0:00:36" 0
"01/Nov/22 09:53" " 0:00:41" " 0:00:36" " 0:00:38" 0
"01/Nov/22 10:26" " 0:00:38" " 0:00:35" " 0:00:37" 0
"01/Nov/22 11:00" " 0:01:02" " 0:00:50" " 0:00:54" 0
"01/Nov/22 11:34" " 0:00:46" " 0:00:33" " 0:00:40" 0
"01/Nov/22 12:07" " 0:00:45" " 0:00:38" " 0:00:42" 0
"01/Nov/22 12:41" " 0:00:44" " 0:00:35" " 0:00:38" 0
"01/Nov/22 13:14" " 0:00:40" " 0:00:35" " 0:00:38" 0
"01/Nov/22 13:47" " 0:00:39" " 0:00:32" " 0:00:35" 0
"01/Nov/22 14:20" " 0:00:45" " 0:00:36" " 0:00:39" 0
"01/Nov/22 14:53" " 0:00:40" " 0:00:35" " 0:00:37" 0
"01/Nov/22 15:27" " 0:00:48" " 0:00:37" " 0:00:40" 0
"01/Nov/22 16:00" " 0:00:46" " 0:00:39" " 0:00:43" 0
"01/Nov/22 16:34" " 0:00:40" " 0:00:33" " 0:00:36" 0
"01/Nov/22 17:07" " 0:00:37" " 0:00:33" " 0:00:35" 0
"01/Nov/22 17:40" " 0:00:43" " 0:00:34" " 0:00:37" 0
"01/Nov/22 18:13" " 0:00:40" " 0:00:34" " 0:00:36" 0
"01/Nov/22 18:46" " 0:00:39" " 0:00:33" " 0:00:36" 0
"01/Nov/22 19:19" " 0:00:36" " 0:00:31" " 0:00:34" 0
"01/Nov/22 19:52" " 0:00:37" " 0:00:33" " 0:00:36" 0
"01/Nov/22 20:25" " 0:00:39" " 0:00:34" " 0:00:36" 0
"01/Nov/22 20:58" " 0:00:36" " 0:00:35" " 0:00:36" 0
"01/Nov/22 21:31" " 0:00:38" " 0:00:35" " 0:00:36" 0
"01/Nov/22 22:04" " 0:00:34" " 0:00:31" " 0:00:32" 0
"01/Nov/22 22:36" " 0:00:33" " 0:00:31" " 0:00:32" 0
"01/Nov/22 23:09" " 0:00:32" " 0:00:31" " 0:00:31" 0
"01/Nov/22 23:42" " 0:00:35" " 0:00:31" " 0:00:33" 0
"02/Nov/22 00:14" " 0:00:32" " 0:00:30" " 0:00:31" 0
"02/Nov/22 00:47" " 0:00:35" " 0:00:31" " 0:00:33" 0
"02/Nov/22 01:20" " 0:00:38" " 0:00:32" " 0:00:34" 0
"02/Nov/22 01:53" " 0:00:34" " 0:00:31" " 0:00:33" 0
"02/Nov/22 02:26" " 0:00:35" " 0:00:32" " 0:00:33" 0
"02/Nov/22 02:58" " 0:00:33" " 0:00:31" " 0:00:32" 0
"02/Nov/22 03:31" " 0:00:35" " 0:00:31" " 0:00:33" 0
"02/Nov/22 04:04" " 0:00:34" " 0:00:31" " 0:00:32" 0
"02/Nov/22 04:37" " 0:00:34" " 0:00:30" " 0:00:33" 0
"02/Nov/22 05:09" " 0:00:35" " 0:00:32" " 0:00:33" 0
"02/Nov/22 05:42" " 0:00:35" " 0:00:32" " 0:00:34" 0
"02/Nov/22 06:15" " 0:00:34" " 0:00:32" " 0:00:33" 0
"02/Nov/22 06:48" " 0:00:34" " 0:00:31" " 0:00:33" 0
"02/Nov/22 07:21" " 0:00:34" " 0:00:32" " 0:00:33" 0
"02/Nov/22 07:53" " 0:00:34" " 0:00:30" " 0:00:32" 0
"02/Nov/22 08:26" " 0:00:34" " 0:00:31" " 0:00:32" 0
"02/Nov/22 08:59" " 0:00:36" " 0:00:32" " 0:00:33" 0
"02/Nov/22 09:32" " 0:00:39" " 0:00:33" " 0:00:37" 0
"02/Nov/22 10:05" " 0:00:43" " 0:00:34" " 0:00:37" 0
"02/Nov/22 10:38" " 0:00:34" " 0:00:31" " 0:00:32" 0
"02/Nov/22 11:11" " 0:00:34" " 0:00:31" " 0:00:32" 0
"02/Nov/22 11:43" " 0:00:33" " 0:00:30" " 0:00:32" 0
"02/Nov/22 12:16" " 0:00:44" " 0:00:36" " 0:00:39" 0
"02/Nov/22 12:49" " 0:00:33" " 0:00:31" " 0:00:32" 0
"02/Nov/22 13:22" " 0:00:34" " 0:00:33" " 0:00:33" 0
"02/Nov/22 13:55" " 0:00:38" " 0:00:33" " 0:00:36" 0
"02/Nov/22 14:28" " 0:00:35" " 0:00:31" " 0:00:34" 0
"02/Nov/22 15:01" " 0:00:37" " 0:00:31" " 0:00:34" 0
"02/Nov/22 15:34" " 0:00:36" " 0:00:31" " 0:00:33" 0
"02/Nov/22 16:07" " 0:00:34" " 0:00:32" " 0:00:33" 0
"02/Nov/22 16:39" " 0:00:38" " 0:00:31" " 0:00:33" 0
"02/Nov/22 17:12" " 0:00:38" " 0:00:31" " 0:00:34" 0
"02/Nov/22 17:45" " 0:00:38" " 0:00:30" " 0:00:34" 0
"02/Nov/22 18:18" " 0:00:36" " 0:00:32" " 0:00:33" 0
"02/Nov/22 18:51" " 0:00:34" " 0:00:31" " 0:00:33" 0
"02/Nov/22 19:24" " 0:00:34" " 0:00:32" " 0:00:33" 0
"02/Nov/22 19:56" " 0:00:35" " 0:00:31" " 0:00:33" 0
"02/Nov/22 20:29" " 0:00:36" " 0:00:32" " 0:00:34" 0
"02/Nov/22 21:02" " 0:00:34" " 0:00:31" " 0:00:33" 0
"02/Nov/22 21:35" " 0:00:35" " 0:00:33" " 0:00:34" 0
"02/Nov/22 22:08" " 0:00:35" " 0:00:31" " 0:00:33" 0
"02/Nov/22 22:41" " 0:00:35" " 0:00:32" " 0:00:33" 0
"02/Nov/22 23:13" " 0:00:35" " 0:00:32" " 0:00:34" 0
"02/Nov/22 23:46" " 0:00:37" " 0:00:33" " 0:00:35" 0
"03/Nov/22 00:19" " 0:00:37" " 0:00:33" " 0:00:35" 0
"03/Nov/22 00:52" " 0:00:42" " 0:00:34" " 0:00:36" 0
"03/Nov/22 01:25" " 0:00:36" " 0:00:33" " 0:00:35" 0
"03/Nov/22 01:58" " 0:00:35" " 0:00:33" " 0:00:34" 0
"03/Nov/22 02:31" " 0:00:35" " 0:00:33" " 0:00:34" 0
"03/Nov/22 03:04" " 0:00:36" " 0:00:33" " 0:00:34" 0
"03/Nov/22 03:37" " 0:00:36" " 0:00:33" " 0:00:34" 0
"03/Nov/22 04:10" " 0:00:36" " 0:00:33" " 0:00:35" 0
"03/Nov/22 04:43" " 0:00:36" " 0:00:34" " 0:00:35" 0
"03/Nov/22 05:16" " 0:00:36" " 0:00:34" " 0:00:35" 0
"03/Nov/22 05:52" " 0:00:39" " 0:00:34" " 0:00:36" 280778
"03/Nov/22 06:25" " 0:00:39" " 0:00:36" " 0:00:38" 0
"03/Nov/22 06:58" " 0:00:37" " 0:00:35" " 0:00:36" 0
"03/Nov/22 07:31" " 0:00:44" " 0:00:34" " 0:00:37" 0
"03/Nov/22 08:04" " 0:00:36" " 0:00:33" " 0:00:35" 0
"03/Nov/22 08:37" " 0:00:35" " 0:00:33" " 0:00:34" 0
"03/Nov/22 09:10" " 0:00:43" " 0:00:35" " 0:00:39" 0
"03/Nov/22 09:43" " 0:00:36" " 0:00:33" " 0:00:35" 0
"03/Nov/22 10:16" " 0:00:35" " 0:00:32" " 0:00:34" 0
"03/Nov/22 10:49" " 0:00:37" " 0:00:32" " 0:00:35" 0
"03/Nov/22 11:22" " 0:00:43" " 0:00:34" " 0:00:38" 0
"03/Nov/22 11:55" " 0:00:36" " 0:00:34" " 0:00:35" 0
"03/Nov/22 12:28" " 0:00:36" " 0:00:34" " 0:00:35" 0
"03/Nov/22 13:01" " 0:00:36" " 0:00:34" " 0:00:35" 0
"03/Nov/22 13:34" " 0:00:35" " 0:00:33" " 0:00:34" 0
"03/Nov/22 14:07" " 0:00:44" " 0:00:35" " 0:00:38" 0
"03/Nov/22 14:40" " 0:00:41" " 0:00:32" " 0:00:36" 0
"03/Nov/22 15:13" " 0:00:38" " 0:00:32" " 0:00:34" 0
"03/Nov/22 15:46" " 0:00:37" " 0:00:32" " 0:00:35" 0
"03/Nov/22 16:19" " 0:00:37" " 0:00:34" " 0:00:35" 0
"03/Nov/22 16:52" " 0:00:36" " 0:00:34" " 0:00:35" 0
"03/Nov/22 17:25" " 0:00:42" " 0:00:34" " 0:00:37" 0
"03/Nov/22 17:58" " 0:00:54" " 0:00:35" " 0:00:42" 0
"03/Nov/22 18:31" " 0:00:43" " 0:00:32" " 0:00:35" 0
"03/Nov/22 19:04" " 0:00:35" " 0:00:33" " 0:00:34" 0
"03/Nov/22 19:37" " 0:00:41" " 0:00:32" " 0:00:36" 0
"03/Nov/22 20:11" " 0:00:46" " 0:00:35" " 0:00:40" 0
"03/Nov/22 20:44" " 0:00:35" " 0:00:32" " 0:00:34" 0
"03/Nov/22 21:17" " 0:00:41" " 0:00:33" " 0:00:36" 0
"03/Nov/22 21:50" " 0:00:35" " 0:00:32" " 0:00:34" 0
"03/Nov/22 22:23" " 0:00:36" " 0:00:33" " 0:00:35" 0
"03/Nov/22 22:55" " 0:00:35" " 0:00:32" " 0:00:33" 0
"03/Nov/22 23:28" " 0:00:39" " 0:00:33" " 0:00:35" 0
"04/Nov/22 00:01" " 0:00:36" " 0:00:33" " 0:00:34" 0
"04/Nov/22 00:34" " 0:00:35" " 0:00:33" " 0:00:34" 0
"04/Nov/22 01:07" " 0:00:33" " 0:00:32" " 0:00:33" 0
"04/Nov/22 01:40" " 0:00:37" " 0:00:32" " 0:00:34" 0
"04/Nov/22 02:13" " 0:00:34" " 0:00:32" " 0:00:33" 0
"04/Nov/22 02:45" " 0:00:35" " 0:00:31" " 0:00:33" 0
"04/Nov/22 03:18" " 0:00:35" " 0:00:33" " 0:00:34" 0
"04/Nov/22 03:51" " 0:00:37" " 0:00:32" " 0:00:35" 0
"04/Nov/22 04:24" " 0:00:37" " 0:00:31" " 0:00:34" 0
"04/Nov/22 04:57" " 0:00:36" " 0:00:32" " 0:00:33" 0
"04/Nov/22 05:30" " 0:00:34" " 0:00:32" " 0:00:33" 0
"04/Nov/22 06:03" " 0:00:37" " 0:00:33" " 0:00:35" 0
"04/Nov/22 06:35" " 0:00:34" " 0:00:31" " 0:00:32" 0
"04/Nov/22 07:08" " 0:00:34" " 0:00:32" " 0:00:33" 0
"04/Nov/22 07:41" " 0:00:34" " 0:00:31" " 0:00:32" 0
"04/Nov/22 08:14" " 0:00:34" " 0:00:32" " 0:00:33" 0
"04/Nov/22 08:47" " 0:00:35" " 0:00:31" " 0:00:33" 0
"04/Nov/22 09:20" " 0:00:43" " 0:00:34" " 0:00:37" 0
"04/Nov/22 09:53" " 0:00:45" " 0:00:32" " 0:00:36" 0
"04/Nov/22 10:26" " 0:00:42" " 0:00:37" " 0:00:39" 0
"04/Nov/22 10:59" " 0:00:41" " 0:00:34" " 0:00:36" 0
"04/Nov/22 11:32" " 0:00:45" " 0:00:32" " 0:00:36" 0
"04/Nov/22 12:05" " 0:00:40" " 0:00:34" " 0:00:37" 0
"04/Nov/22 12:38" " 0:00:42" " 0:00:32" " 0:00:36" 0
"04/Nov/22 13:11" " 0:00:40" " 0:00:32" " 0:00:36" 0
"04/Nov/22 13:44" " 0:00:37" " 0:00:32" " 0:00:34" 0
"04/Nov/22 14:17" " 0:00:36" " 0:00:32" " 0:00:34" 0
"04/Nov/22 14:51" " 0:00:54" " 0:00:34" " 0:00:44" 0
"04/Nov/22 15:24" " 0:00:46" " 0:00:32" " 0:00:36" 0
"04/Nov/22 15:57" " 0:00:40" " 0:00:33" " 0:00:36" 0
"04/Nov/22 16:30" " 0:00:39" " 0:00:33" " 0:00:35" 0
"04/Nov/22 17:03" " 0:00:36" " 0:00:33" " 0:00:35" 0
"04/Nov/22 17:36" " 0:00:45" " 0:00:37" " 0:00:41" 0
"04/Nov/22 18:09" " 0:00:38" " 0:00:32" " 0:00:36" 0
"04/Nov/22 18:43" " 0:00:43" " 0:00:37" " 0:00:40" 0
"04/Nov/22 19:16" " 0:00:39" " 0:00:35" " 0:00:37" 0
"04/Nov/22 19:49" " 0:00:43" " 0:00:34" " 0:00:37" 0
"04/Nov/22 20:22" " 0:00:40" " 0:00:32" " 0:00:35" 0
"04/Nov/22 20:55" " 0:00:36" " 0:00:33" " 0:00:34" 0
"04/Nov/22 21:28" " 0:01:37" " 0:00:35" " 0:00:52" 0
"04/Nov/22 22:03" " 0:01:42" " 0:00:34" " 0:00:49" 0
"04/Nov/22 22:36" " 0:00:36" " 0:00:34" " 0:00:35" 0
"04/Nov/22 23:09" " 0:00:36" " 0:00:32" " 0:00:35" 0
"04/Nov/22 23:43" " 0:01:41" " 0:00:32" " 0:00:47" 0
"05/Nov/22 00:18" " 0:01:38" " 0:00:34" " 0:01:01" 0
"05/Nov/22 00:51" " 0:00:40" " 0:00:34" " 0:00:36" 0
"05/Nov/22 01:24" " 0:00:37" " 0:00:34" " 0:00:36" 0
"05/Nov/22 01:57" " 0:00:36" " 0:00:34" " 0:00:35" 0
"05/Nov/22 02:30" " 0:00:36" " 0:00:34" " 0:00:35" 0
"05/Nov/22 03:03" " 0:00:39" " 0:00:33" " 0:00:37" 0
"05/Nov/22 03:36" " 0:00:37" " 0:00:34" " 0:00:35" 0
"05/Nov/22 04:09" " 0:00:37" " 0:00:33" " 0:00:35" 0
"05/Nov/22 04:42" " 0:00:37" " 0:00:33" " 0:00:34" 0
"05/Nov/22 05:15" " 0:00:36" " 0:00:32" " 0:00:34" 0
"05/Nov/22 05:48" " 0:00:35" " 0:00:33" " 0:00:34" 0
"05/Nov/22 06:21" " 0:00:35" " 0:00:34" " 0:00:35" 0
"05/Nov/22 06:54" " 0:00:35" " 0:00:32" " 0:00:33" 0
"05/Nov/22 07:27" " 0:00:33" " 0:00:32" " 0:00:33" 0
"05/Nov/22 07:59" " 0:00:40" " 0:00:32" " 0:00:35" 0
"05/Nov/22 08:32" " 0:00:38" " 0:00:32" " 0:00:34" 0
"05/Nov/22 09:05" " 0:00:35" " 0:00:31" " 0:00:33" 0
"05/Nov/22 09:38" " 0:00:34" " 0:00:32" " 0:00:33" 0
"05/Nov/22 10:11" " 0:00:34" " 0:00:32" " 0:00:33" 0
"05/Nov/22 10:44" " 0:00:34" " 0:00:32" " 0:00:33" 0
"05/Nov/22 11:16" " 0:00:34" " 0:00:32" " 0:00:33" 0
"05/Nov/22 11:49" " 0:00:34" " 0:00:30" " 0:00:32" 0
"05/Nov/22 12:22" " 0:00:37" " 0:00:32" " 0:00:34" 0
"05/Nov/22 12:55" " 0:00:33" " 0:00:30" " 0:00:31" 0
"05/Nov/22 13:27" " 0:00:33" " 0:00:32" " 0:00:33" 0
"05/Nov/22 14:00" " 0:00:36" " 0:00:34" " 0:00:35" 0
"05/Nov/22 14:33" " 0:00:35" " 0:00:34" " 0:00:35" 0
"05/Nov/22 15:06" " 0:00:41" " 0:00:35" " 0:00:37" 0
"05/Nov/22 15:39" " 0:00:35" " 0:00:33" " 0:00:34" 0
"05/Nov/22 16:12" " 0:00:37" " 0:00:32" " 0:00:35" 0
"05/Nov/22 16:45" " 0:00:34" " 0:00:31" " 0:00:33" 0
"05/Nov/22 17:18" " 0:00:37" " 0:00:33" " 0:00:34" 0
"05/Nov/22 17:51" " 0:00:33" " 0:00:31" " 0:00:32" 0
"05/Nov/22 18:24" " 0:00:35" " 0:00:31" " 0:00:33" 0
"05/Nov/22 18:56" " 0:00:35" " 0:00:33" " 0:00:34" 0
"05/Nov/22 19:29" " 0:00:36" " 0:00:32" " 0:00:34" 0
"05/Nov/22 20:02" " 0:00:35" " 0:00:31" " 0:00:34" 0
"05/Nov/22 20:35" " 0:00:38" " 0:00:33" " 0:00:35" 0
