"Check Time" "Max Duration" "Min Duration" "Mean Duration" Errors
"27/Oct/22 11:08" " 0:00:05" " 0:00:03" " 0:00:04" 0
"27/Oct/22 11:38" " 0:00:05" " 0:00:03" " 0:00:04" 0
"27/Oct/22 12:09" " 0:00:05" " 0:00:03" " 0:00:04" 0
"27/Oct/22 12:39" " 0:00:05" " 0:00:03" " 0:00:04" 0
"27/Oct/22 13:09" " 0:00:05" " 0:00:04" " 0:00:04" 0
"27/Oct/22 13:40" " 0:00:04" " 0:00:03" " 0:00:04" 0
"27/Oct/22 14:10" " 0:00:05" " 0:00:03" " 0:00:04" 0
"27/Oct/22 14:40" " 0:00:06" " 0:00:03" " 0:00:04" 0
"27/Oct/22 15:11" " 0:00:04" " 0:00:03" " 0:00:04" 0
"27/Oct/22 15:41" " 0:00:04" " 0:00:03" " 0:00:03" 0
"27/Oct/22 16:12" " 0:00:07" " 0:00:05" " 0:00:06" 0
"27/Oct/22 16:42" " 0:00:08" " 0:00:05" " 0:00:06" 0
"27/Oct/22 17:13" " 0:00:07" " 0:00:05" " 0:00:06" 0
"27/Oct/22 17:43" " 0:00:07" " 0:00:05" " 0:00:06" 0
"27/Oct/22 18:14" " 0:00:07" " 0:00:03" " 0:00:04" 0
"27/Oct/22 18:44" " 0:00:05" " 0:00:03" " 0:00:04" 0
"27/Oct/22 19:15" " 0:00:06" " 0:00:03" " 0:00:04" 0
"27/Oct/22 19:45" " 0:00:04" " 0:00:03" " 0:00:03" 0
"27/Oct/22 20:15" " 0:00:07" " 0:00:03" " 0:00:04" 0
"27/Oct/22 20:46" " 0:00:05" " 0:00:03" " 0:00:04" 0
"27/Oct/22 21:16" " 0:00:04" " 0:00:03" " 0:00:04" 0
"27/Oct/22 21:46" " 0:00:10" " 0:00:03" " 0:00:05" 0
"27/Oct/22 22:17" " 0:00:09" " 0:00:03" " 0:00:05" 0
"27/Oct/22 22:47" " 0:00:05" " 0:00:03" " 0:00:04" 0
"27/Oct/22 23:18" " 0:00:04" " 0:00:03" " 0:00:04" 0
"27/Oct/22 23:48" " 0:00:06" " 0:00:03" " 0:00:04" 0
"28/Oct/22 00:18" " 0:00:04" " 0:00:03" " 0:00:04" 0
"28/Oct/22 00:49" " 0:00:04" " 0:00:03" " 0:00:03" 0
"28/Oct/22 01:19" " 0:00:05" " 0:00:03" " 0:00:04" 0
"28/Oct/22 01:49" " 0:00:06" " 0:00:02" " 0:00:04" 0
"28/Oct/22 02:20" " 0:00:05" " 0:00:03" " 0:00:04" 0
"28/Oct/22 02:50" " 0:00:06" " 0:00:03" " 0:00:04" 0
"28/Oct/22 03:20" " 0:00:06" " 0:00:03" " 0:00:04" 0
"28/Oct/22 03:51" " 0:00:05" " 0:00:03" " 0:00:04" 0
"28/Oct/22 04:21" " 0:00:05" " 0:00:03" " 0:00:04" 0
"28/Oct/22 04:52" " 0:00:05" " 0:00:03" " 0:00:04" 0
"28/Oct/22 05:22" " 0:00:06" " 0:00:03" " 0:00:05" 0
"28/Oct/22 05:52" " 0:00:04" " 0:00:03" " 0:00:04" 0
"28/Oct/22 06:23" " 0:00:04" " 0:00:03" " 0:00:04" 0
"28/Oct/22 06:53" " 0:00:05" " 0:00:03" " 0:00:04" 0
"28/Oct/22 07:23" " 0:00:06" " 0:00:03" " 0:00:04" 0
"28/Oct/22 07:54" " 0:00:04" " 0:00:03" " 0:00:04" 0
"28/Oct/22 08:24" " 0:00:05" " 0:00:03" " 0:00:04" 0
"28/Oct/22 08:55" " 0:00:06" " 0:00:03" " 0:00:04" 0
"28/Oct/22 09:25" " 0:00:05" " 0:00:03" " 0:00:04" 0
"28/Oct/22 09:55" " 0:00:06" " 0:00:03" " 0:00:05" 0
"28/Oct/22 10:26" " 0:00:05" " 0:00:04" " 0:00:04" 0
"28/Oct/22 10:56" " 0:00:06" " 0:00:03" " 0:00:04" 0
"28/Oct/22 11:27" " 0:00:06" " 0:00:03" " 0:00:04" 0
"28/Oct/22 11:57" " 0:00:04" " 0:00:03" " 0:00:04" 0
"28/Oct/22 12:27" " 0:00:06" " 0:00:03" " 0:00:04" 0
"28/Oct/22 12:58" " 0:00:05" " 0:00:03" " 0:00:04" 0
"28/Oct/22 13:28" " 0:00:06" " 0:00:03" " 0:00:04" 0
"28/Oct/22 13:58" " 0:00:06" " 0:00:03" " 0:00:04" 0
"28/Oct/22 14:29" " 0:00:06" " 0:00:03" " 0:00:05" 0
"28/Oct/22 14:59" " 0:00:05" " 0:00:03" " 0:00:04" 0
"28/Oct/22 15:30" " 0:00:06" " 0:00:03" " 0:00:04" 0
"28/Oct/22 16:00" " 0:00:05" " 0:00:04" " 0:00:04" 0
"28/Oct/22 16:30" " 0:00:06" " 0:00:03" " 0:00:05" 0
"28/Oct/22 17:01" " 0:00:06" " 0:00:03" " 0:00:05" 0
"28/Oct/22 17:31" " 0:00:06" " 0:00:04" " 0:00:05" 0
"28/Oct/22 18:02" " 0:00:06" " 0:00:04" " 0:00:05" 0
"28/Oct/22 18:32" " 0:00:06" " 0:00:03" " 0:00:05" 0
"28/Oct/22 19:03" " 0:00:06" " 0:00:03" " 0:00:05" 0
"28/Oct/22 19:33" " 0:00:06" " 0:00:03" " 0:00:04" 0
"28/Oct/22 20:04" " 0:00:11" " 0:00:03" " 0:00:07" 0
"28/Oct/22 20:34" " 0:00:05" " 0:00:04" " 0:00:05" 0
"28/Oct/22 21:05" " 0:00:10" " 0:00:03" " 0:00:06" 0
"28/Oct/22 21:35" " 0:00:09" " 0:00:04" " 0:00:06" 0
"28/Oct/22 22:06" " 0:00:07" " 0:00:05" " 0:00:06" 0
"28/Oct/22 22:36" " 0:00:06" " 0:00:04" " 0:00:05" 0
"28/Oct/22 23:07" " 0:00:06" " 0:00:05" " 0:00:05" 0
"28/Oct/22 23:37" " 0:00:06" " 0:00:04" " 0:00:05" 0
"29/Oct/22 00:08" " 0:00:06" " 0:00:05" " 0:00:06" 0
"29/Oct/22 00:38" " 0:00:06" " 0:00:04" " 0:00:05" 0
"29/Oct/22 01:09" " 0:00:07" " 0:00:06" " 0:00:06" 0
"29/Oct/22 01:39" " 0:00:06" " 0:00:05" " 0:00:05" 0
"29/Oct/22 02:10" " 0:00:05" " 0:00:03" " 0:00:04" 0
"29/Oct/22 02:40" " 0:00:05" " 0:00:03" " 0:00:04" 0
"29/Oct/22 03:10" " 0:00:06" " 0:00:03" " 0:00:04" 0
"29/Oct/22 03:41" " 0:00:06" " 0:00:03" " 0:00:04" 0
"29/Oct/22 04:11" " 0:00:04" " 0:00:03" " 0:00:04" 0
"29/Oct/22 04:42" " 0:00:06" " 0:00:03" " 0:00:04" 0
"29/Oct/22 05:12" " 0:00:04" " 0:00:03" " 0:00:04" 0
"29/Oct/22 05:42" " 0:00:05" " 0:00:03" " 0:00:04" 0
"29/Oct/22 06:13" " 0:00:06" " 0:00:03" " 0:00:04" 0
"29/Oct/22 06:43" " 0:00:06" " 0:00:03" " 0:00:04" 0
"29/Oct/22 07:13" " 0:00:06" " 0:00:03" " 0:00:05" 0
"29/Oct/22 07:44" " 0:00:06" " 0:00:04" " 0:00:05" 0
"29/Oct/22 08:14" " 0:00:06" " 0:00:03" " 0:00:04" 0
"29/Oct/22 08:45" " 0:00:06" " 0:00:03" " 0:00:04" 0
"29/Oct/22 09:15" " 0:00:06" " 0:00:04" " 0:00:05" 0
"29/Oct/22 09:46" " 0:00:05" " 0:00:03" " 0:00:04" 0
"29/Oct/22 10:16" " 0:00:06" " 0:00:03" " 0:00:04" 0
"29/Oct/22 10:46" " 0:00:05" " 0:00:03" " 0:00:04" 0
"29/Oct/22 11:17" " 0:00:06" " 0:00:03" " 0:00:05" 0
"29/Oct/22 11:47" " 0:00:06" " 0:00:03" " 0:00:05" 0
"29/Oct/22 12:18" " 0:00:06" " 0:00:04" " 0:00:05" 0
"29/Oct/22 12:48" " 0:00:06" " 0:00:03" " 0:00:05" 0
"29/Oct/22 13:18" " 0:00:06" " 0:00:03" " 0:00:04" 0
"29/Oct/22 13:49" " 0:00:06" " 0:00:03" " 0:00:04" 0
"29/Oct/22 14:19" " 0:00:06" " 0:00:03" " 0:00:05" 0
"29/Oct/22 14:50" " 0:00:06" " 0:00:04" " 0:00:04" 0
"29/Oct/22 15:20" " 0:00:05" " 0:00:03" " 0:00:04" 0
"29/Oct/22 15:50" " 0:00:05" " 0:00:03" " 0:00:04" 0
"29/Oct/22 16:21" " 0:00:06" " 0:00:03" " 0:00:05" 0
"29/Oct/22 16:51" " 0:00:05" " 0:00:03" " 0:00:04" 0
"29/Oct/22 17:22" " 0:00:05" " 0:00:03" " 0:00:04" 0
"29/Oct/22 17:52" " 0:00:06" " 0:00:03" " 0:00:04" 0
"29/Oct/22 18:22" " 0:00:05" " 0:00:03" " 0:00:04" 0
"29/Oct/22 18:53" " 0:00:04" " 0:00:03" " 0:00:03" 0
"29/Oct/22 19:23" " 0:00:06" " 0:00:03" " 0:00:05" 0
"29/Oct/22 19:54" " 0:00:06" " 0:00:03" " 0:00:04" 0
"29/Oct/22 20:24" " 0:00:06" " 0:00:03" " 0:00:04" 0
"29/Oct/22 20:54" " 0:00:04" " 0:00:03" " 0:00:04" 0
"29/Oct/22 21:25" " 0:00:06" " 0:00:03" " 0:00:05" 0
"29/Oct/22 21:55" " 0:00:05" " 0:00:04" " 0:00:04" 0
"29/Oct/22 22:26" " 0:00:05" " 0:00:03" " 0:00:04" 0
"29/Oct/22 22:56" " 0:00:05" " 0:00:03" " 0:00:04" 0
"29/Oct/22 23:26" " 0:00:06" " 0:00:04" " 0:00:05" 0
"29/Oct/22 23:57" " 0:00:06" " 0:00:04" " 0:00:05" 0
"30/Oct/22 00:27" " 0:00:06" " 0:00:03" " 0:00:05" 0
"30/Oct/22 00:58" " 0:00:06" " 0:00:03" " 0:00:04" 0
"30/Oct/22 01:28" " 0:00:06" " 0:00:03" " 0:00:04" 0
"30/Oct/22 01:58" " 0:00:05" " 0:00:03" " 0:00:04" 0
"30/Oct/22 02:29" " 0:00:06" " 0:00:03" " 0:00:04" 0
"30/Oct/22 02:59" " 0:00:06" " 0:00:03" " 0:00:04" 0
"30/Oct/22 03:30" " 0:00:06" " 0:00:03" " 0:00:04" 0
"30/Oct/22 04:00" " 0:00:06" " 0:00:03" " 0:00:04" 0
"30/Oct/22 04:30" " 0:00:06" " 0:00:03" " 0:00:05" 0
"30/Oct/22 05:01" " 0:00:06" " 0:00:03" " 0:00:04" 0
"30/Oct/22 05:31" " 0:00:06" " 0:00:03" " 0:00:04" 0
"30/Oct/22 06:02" " 0:00:06" " 0:00:03" " 0:00:04" 0
"30/Oct/22 06:32" " 0:00:06" " 0:00:03" " 0:00:05" 0
"30/Oct/22 07:02" " 0:00:05" " 0:00:03" " 0:00:04" 0
"30/Oct/22 07:33" " 0:00:05" " 0:00:03" " 0:00:04" 0
"30/Oct/22 08:03" " 0:00:06" " 0:00:03" " 0:00:04" 0
"30/Oct/22 08:33" " 0:00:06" " 0:00:03" " 0:00:04" 0
"30/Oct/22 09:04" " 0:00:06" " 0:00:03" " 0:00:05" 0
"30/Oct/22 09:34" " 0:00:06" " 0:00:03" " 0:00:04" 0
"30/Oct/22 10:05" " 0:00:04" " 0:00:03" " 0:00:04" 0
"30/Oct/22 10:35" " 0:00:04" " 0:00:03" " 0:00:03" 0
"30/Oct/22 11:05" " 0:00:05" " 0:00:03" " 0:00:04" 0
"30/Oct/22 11:36" " 0:00:06" " 0:00:03" " 0:00:05" 0
"30/Oct/22 12:06" " 0:00:04" " 0:00:03" " 0:00:04" 0
"30/Oct/22 12:36" " 0:00:06" " 0:00:03" " 0:00:04" 0
"30/Oct/22 13:07" " 0:00:06" " 0:00:03" " 0:00:05" 0
"30/Oct/22 13:37" " 0:00:06" " 0:00:03" " 0:00:04" 0
"30/Oct/22 14:08" " 0:00:06" " 0:00:03" " 0:00:04" 0
"30/Oct/22 14:38" " 0:00:06" " 0:00:03" " 0:00:04" 0
"30/Oct/22 15:08" " 0:00:05" " 0:00:03" " 0:00:04" 0
"30/Oct/22 15:39" " 0:00:06" " 0:00:03" " 0:00:04" 0
"30/Oct/22 16:09" " 0:00:05" " 0:00:04" " 0:00:05" 0
"30/Oct/22 16:40" " 0:00:06" " 0:00:03" " 0:00:04" 0
"30/Oct/22 17:10" " 0:00:06" " 0:00:03" " 0:00:05" 0
"30/Oct/22 17:41" " 0:00:06" " 0:00:03" " 0:00:04" 0
"30/Oct/22 18:11" " 0:00:05" " 0:00:03" " 0:00:04" 0
"30/Oct/22 18:41" " 0:00:06" " 0:00:03" " 0:00:04" 0
"30/Oct/22 19:12" " 0:00:06" " 0:00:03" " 0:00:04" 0
"30/Oct/22 19:42" " 0:00:06" " 0:00:03" " 0:00:04" 0
"30/Oct/22 20:12" " 0:00:05" " 0:00:03" " 0:00:04" 0
"30/Oct/22 20:43" " 0:00:06" " 0:00:03" " 0:00:05" 0
"30/Oct/22 21:13" " 0:00:06" " 0:00:03" " 0:00:04" 0
"30/Oct/22 21:44" " 0:00:06" " 0:00:03" " 0:00:04" 0
"30/Oct/22 22:14" " 0:00:04" " 0:00:03" " 0:00:03" 0
"30/Oct/22 22:44" " 0:00:04" " 0:00:02" " 0:00:03" 0
"30/Oct/22 23:15" " 0:00:05" " 0:00:03" " 0:00:04" 0
"30/Oct/22 23:45" " 0:00:04" " 0:00:02" " 0:00:03" 0
"31/Oct/22 00:15" " 0:00:04" " 0:00:03" " 0:00:03" 0
"31/Oct/22 00:46" " 0:00:04" " 0:00:02" " 0:00:03" 0
"31/Oct/22 01:16" " 0:00:04" " 0:00:02" " 0:00:03" 0
"31/Oct/22 01:46" " 0:00:04" " 0:00:03" " 0:00:03" 0
"31/Oct/22 02:16" " 0:00:04" " 0:00:02" " 0:00:03" 0
"31/Oct/22 02:47" " 0:00:04" " 0:00:02" " 0:00:03" 0
"31/Oct/22 03:17" " 0:00:04" " 0:00:03" " 0:00:03" 0
"31/Oct/22 03:47" " 0:00:04" " 0:00:02" " 0:00:03" 0
"31/Oct/22 04:18" " 0:00:04" " 0:00:03" " 0:00:03" 0
"31/Oct/22 04:48" " 0:00:04" " 0:00:02" " 0:00:03" 0
"31/Oct/22 05:18" " 0:00:04" " 0:00:02" " 0:00:03" 0
"31/Oct/22 05:49" " 0:00:04" " 0:00:03" " 0:00:04" 0
"31/Oct/22 06:19" " 0:00:04" " 0:00:03" " 0:00:03" 0
"31/Oct/22 06:49" " 0:00:04" " 0:00:03" " 0:00:04" 0
"31/Oct/22 07:20" " 0:00:04" " 0:00:03" " 0:00:03" 0
"31/Oct/22 07:50" " 0:00:04" " 0:00:02" " 0:00:03" 0
"31/Oct/22 08:20" " 0:00:04" " 0:00:03" " 0:00:04" 0
"31/Oct/22 08:51" " 0:00:04" " 0:00:03" " 0:00:03" 0
"31/Oct/22 09:21" " 0:00:04" " 0:00:02" " 0:00:03" 0
"31/Oct/22 09:51" " 0:00:04" " 0:00:03" " 0:00:03" 0
"31/Oct/22 10:22" " 0:00:03" " 0:00:02" " 0:00:03" 0
"31/Oct/22 10:52" " 0:00:06" " 0:00:02" " 0:00:04" 0
"31/Oct/22 11:22" " 0:00:06" " 0:00:03" " 0:00:04" 0
"31/Oct/22 11:53" " 0:00:06" " 0:00:04" " 0:00:05" 0
"31/Oct/22 12:23" " 0:00:06" " 0:00:04" " 0:00:05" 0
"31/Oct/22 12:54" " 0:00:05" " 0:00:03" " 0:00:04" 0
"31/Oct/22 13:24" " 0:00:06" " 0:00:03" " 0:00:04" 0
"31/Oct/22 13:54" " 0:00:06" " 0:00:03" " 0:00:04" 0
"31/Oct/22 14:25" " 0:00:05" " 0:00:03" " 0:00:04" 0
"31/Oct/22 14:55" " 0:00:04" " 0:00:03" " 0:00:03" 0
"31/Oct/22 15:26" " 0:00:06" " 0:00:03" " 0:00:04" 0
"31/Oct/22 15:56" " 0:00:06" " 0:00:04" " 0:00:05" 0
"31/Oct/22 16:26" " 0:00:06" " 0:00:04" " 0:00:04" 0
"31/Oct/22 16:57" " 0:00:04" " 0:00:03" " 0:00:03" 0
"31/Oct/22 17:27" " 0:00:06" " 0:00:04" " 0:00:04" 0
"31/Oct/22 17:58" " 0:00:07" " 0:00:04" " 0:00:05" 0
"31/Oct/22 18:28" " 0:00:07" " 0:00:05" " 0:00:06" 0
"31/Oct/22 18:59" " 0:00:08" " 0:00:05" " 0:00:06" 0
"31/Oct/22 19:29" " 0:00:17" " 0:00:07" " 0:00:11" 0
"31/Oct/22 20:02" " 0:00:34" " 0:00:22" " 0:00:30" 0
"31/Oct/22 20:33" " 0:00:12" " 0:00:07" " 0:00:09" 0
"31/Oct/22 21:04" " 0:00:12" " 0:00:05" " 0:00:09" 0
"31/Oct/22 21:34" " 0:00:08" " 0:00:07" " 0:00:07" 0
"31/Oct/22 22:05" " 0:00:07" " 0:00:05" " 0:00:06" 0
"31/Oct/22 22:35" " 0:00:08" " 0:00:06" " 0:00:07" 0
"31/Oct/22 23:06" " 0:00:09" " 0:00:06" " 0:00:08" 0
"31/Oct/22 23:37" " 0:00:15" " 0:00:10" " 0:00:12" 0
"01/Nov/22 00:08" " 0:00:17" " 0:00:08" " 0:00:13" 0
"01/Nov/22 00:40" " 0:00:34" " 0:00:23" " 0:00:28" 0
"01/Nov/22 01:11" " 0:00:12" " 0:00:07" " 0:00:10" 0
"01/Nov/22 01:42" " 0:00:10" " 0:00:09" " 0:00:10" 0
"01/Nov/22 02:13" " 0:00:06" " 0:00:05" " 0:00:06" 0
"01/Nov/22 02:43" " 0:00:06" " 0:00:03" " 0:00:05" 0
"01/Nov/22 03:14" " 0:00:06" " 0:00:03" " 0:00:05" 0
"01/Nov/22 03:44" " 0:00:06" " 0:00:04" " 0:00:05" 0
"01/Nov/22 04:15" " 0:00:05" " 0:00:03" " 0:00:05" 0
"01/Nov/22 04:45" " 0:00:06" " 0:00:05" " 0:00:06" 0
"01/Nov/22 05:16" " 0:00:05" " 0:00:03" " 0:00:04" 0
"01/Nov/22 05:46" " 0:00:04" " 0:00:03" " 0:00:04" 0
"01/Nov/22 06:16" " 0:00:04" " 0:00:03" " 0:00:03" 0
"01/Nov/22 06:47" " 0:00:04" " 0:00:03" " 0:00:04" 0
"01/Nov/22 07:17" " 0:00:10" " 0:00:03" " 0:00:05" 0
"01/Nov/22 07:47" " 0:00:04" " 0:00:03" " 0:00:03" 0
"01/Nov/22 08:18" " 0:00:05" " 0:00:04" " 0:00:05" 0
"01/Nov/22 08:48" " 0:00:04" " 0:00:03" " 0:00:04" 0
"01/Nov/22 09:19" " 0:00:11" " 0:00:05" " 0:00:07" 0
"01/Nov/22 09:49" " 0:00:05" " 0:00:03" " 0:00:04" 0
"01/Nov/22 10:19" " 0:00:09" " 0:00:03" " 0:00:04" 0
"01/Nov/22 10:50" " 0:00:07" " 0:00:03" " 0:00:05" 0
"01/Nov/22 11:20" " 0:00:08" " 0:00:06" " 0:00:07" 0
"01/Nov/22 11:51" " 0:00:07" " 0:00:06" " 0:00:06" 0
"01/Nov/22 12:22" " 0:00:05" " 0:00:04" " 0:00:05" 0
"01/Nov/22 12:52" " 0:00:09" " 0:00:04" " 0:00:06" 0
"01/Nov/22 13:23" " 0:00:09" " 0:00:04" " 0:00:07" 0
"01/Nov/22 13:53" " 0:00:11" " 0:00:03" " 0:00:07" 0
"01/Nov/22 14:24" " 0:00:12" " 0:00:03" " 0:00:09" 0
"01/Nov/22 14:56" " 0:00:22" " 0:00:20" " 0:00:21" 0
"01/Nov/22 15:27" " 0:00:20" " 0:00:15" " 0:00:18" 0
"01/Nov/22 15:59" " 0:00:22" " 0:00:17" " 0:00:20" 0
"01/Nov/22 16:30" " 0:00:22" " 0:00:15" " 0:00:18" 0
"01/Nov/22 17:02" " 0:00:19" " 0:00:16" " 0:00:17" 0
"01/Nov/22 17:33" " 0:00:18" " 0:00:15" " 0:00:17" 0
"01/Nov/22 18:05" " 0:00:20" " 0:00:12" " 0:00:16" 0
"01/Nov/22 18:36" " 0:00:11" " 0:00:08" " 0:00:09" 0
"01/Nov/22 19:07" " 0:00:21" " 0:00:14" " 0:00:17" 0
"01/Nov/22 19:38" " 0:00:19" " 0:00:15" " 0:00:17" 0
"01/Nov/22 20:10" " 0:00:19" " 0:00:11" " 0:00:15" 0
"01/Nov/22 20:41" " 0:00:23" " 0:00:10" " 0:00:16" 0
"01/Nov/22 21:12" " 0:00:12" " 0:00:09" " 0:00:10" 0
"01/Nov/22 21:43" " 0:00:11" " 0:00:04" " 0:00:08" 0
"01/Nov/22 22:14" " 0:00:19" " 0:00:04" " 0:00:09" 0
"01/Nov/22 22:45" " 0:00:14" " 0:00:04" " 0:00:10" 0
"01/Nov/22 23:15" " 0:00:11" " 0:00:04" " 0:00:08" 0
"01/Nov/22 23:46" " 0:00:12" " 0:00:04" " 0:00:08" 0
"02/Nov/22 00:17" " 0:00:13" " 0:00:04" " 0:00:09" 0
"02/Nov/22 00:48" " 0:00:11" " 0:00:04" " 0:00:08" 0
"02/Nov/22 01:18" " 0:00:12" " 0:00:04" " 0:00:09" 0
"02/Nov/22 01:49" " 0:00:10" " 0:00:04" " 0:00:08" 0
"02/Nov/22 02:20" " 0:00:10" " 0:00:09" " 0:00:10" 0
"02/Nov/22 02:51" " 0:00:10" " 0:00:09" " 0:00:10" 0
"02/Nov/22 03:22" " 0:00:11" " 0:00:09" " 0:00:10" 0
"02/Nov/22 03:52" " 0:00:15" " 0:00:04" " 0:00:10" 0
"02/Nov/22 04:23" " 0:00:17" " 0:00:03" " 0:00:10" 0
"02/Nov/22 04:54" " 0:00:15" " 0:00:12" " 0:00:13" 0
"02/Nov/22 05:25" " 0:00:12" " 0:00:04" " 0:00:09" 0
"02/Nov/22 05:56" " 0:00:11" " 0:00:04" " 0:00:09" 0
"02/Nov/22 06:27" " 0:00:13" " 0:00:04" " 0:00:09" 0
"02/Nov/22 06:58" " 0:00:13" " 0:00:04" " 0:00:09" 0
"02/Nov/22 07:28" " 0:00:16" " 0:00:04" " 0:00:09" 0
"02/Nov/22 07:59" " 0:00:14" " 0:00:04" " 0:00:10" 0
"02/Nov/22 08:30" " 0:00:15" " 0:00:04" " 0:00:09" 0
"02/Nov/22 09:01" " 0:00:15" " 0:00:03" " 0:00:10" 0
"02/Nov/22 09:32" " 0:00:16" " 0:00:11" " 0:00:12" 0
"02/Nov/22 10:03" " 0:00:19" " 0:00:07" " 0:00:13" 0
"02/Nov/22 10:34" " 0:00:07" " 0:00:02" " 0:00:06" 0
"02/Nov/22 11:04" " 0:00:11" " 0:00:03" " 0:00:07" 0
"02/Nov/22 11:35" " 0:00:12" " 0:00:03" " 0:00:08" 0
"02/Nov/22 12:06" " 0:00:15" " 0:00:03" " 0:00:09" 0
"02/Nov/22 12:36" " 0:00:11" " 0:00:02" " 0:00:06" 0
"02/Nov/22 13:07" " 0:00:17" " 0:00:03" " 0:00:08" 0
"02/Nov/22 13:38" " 0:00:17" " 0:00:03" " 0:00:08" 0
"02/Nov/22 14:09" " 0:00:19" " 0:00:03" " 0:00:08" 0
"02/Nov/22 14:39" " 0:00:17" " 0:00:02" " 0:00:08" 0
"02/Nov/22 15:10" " 0:00:14" " 0:00:02" " 0:00:07" 0
"02/Nov/22 15:41" " 0:00:19" " 0:00:02" " 0:00:08" 0
"02/Nov/22 16:11" " 0:00:08" " 0:00:03" " 0:00:06" 0
"02/Nov/22 16:42" " 0:00:11" " 0:00:02" " 0:00:07" 0
"02/Nov/22 17:12" " 0:00:09" " 0:00:07" " 0:00:08" 0
"02/Nov/22 17:43" " 0:00:14" " 0:00:03" " 0:00:07" 0
"02/Nov/22 18:14" " 0:00:12" " 0:00:02" " 0:00:07" 0
"02/Nov/22 18:44" " 0:00:12" " 0:00:03" " 0:00:06" 0
"02/Nov/22 19:15" " 0:00:09" " 0:00:03" " 0:00:07" 0
"02/Nov/22 19:46" " 0:00:11" " 0:00:02" " 0:00:07" 0
"02/Nov/22 20:16" " 0:00:11" " 0:00:03" " 0:00:07" 0
"02/Nov/22 20:47" " 0:00:13" " 0:00:03" " 0:00:08" 0
"02/Nov/22 21:18" " 0:00:12" " 0:00:02" " 0:00:06" 0
"02/Nov/22 21:48" " 0:00:11" " 0:00:03" " 0:00:07" 0
"02/Nov/22 22:19" " 0:00:08" " 0:00:02" " 0:00:06" 0
"02/Nov/22 22:49" " 0:00:09" " 0:00:02" " 0:00:07" 0
"02/Nov/22 23:20" " 0:00:08" " 0:00:02" " 0:00:05" 0
"02/Nov/22 23:50" " 0:00:07" " 0:00:03" " 0:00:05" 0
"03/Nov/22 00:21" " 0:00:12" " 0:00:02" " 0:00:06" 0
"03/Nov/22 00:52" " 0:00:20" " 0:00:03" " 0:00:11" 0
"03/Nov/22 01:22" " 0:00:11" " 0:00:02" " 0:00:06" 0
"03/Nov/22 01:53" " 0:00:13" " 0:00:02" " 0:00:08" 0
"03/Nov/22 02:24" " 0:00:11" " 0:00:03" " 0:00:07" 0
"03/Nov/22 02:54" " 0:00:11" " 0:00:02" " 0:00:07" 0
"03/Nov/22 03:25" " 0:00:11" " 0:00:02" " 0:00:07" 0
"03/Nov/22 03:55" " 0:00:11" " 0:00:02" " 0:00:06" 0
"03/Nov/22 04:26" " 0:00:11" " 0:00:02" " 0:00:07" 0
"03/Nov/22 04:57" " 0:00:10" " 0:00:02" " 0:00:07" 0
"03/Nov/22 05:27" " 0:00:11" " 0:00:02" " 0:00:06" 0
"03/Nov/22 05:58" " 0:00:11" " 0:00:02" " 0:00:06" 0
"03/Nov/22 06:28" " 0:00:11" " 0:00:02" " 0:00:07" 0
"03/Nov/22 06:59" " 0:00:11" " 0:00:02" " 0:00:06" 0
"03/Nov/22 07:30" " 0:00:15" " 0:00:03" " 0:00:07" 0
"03/Nov/22 08:00" " 0:00:11" " 0:00:02" " 0:00:06" 0
"03/Nov/22 08:31" " 0:00:11" " 0:00:02" " 0:00:07" 0
"03/Nov/22 09:01" " 0:00:11" " 0:00:03" " 0:00:07" 0
"03/Nov/22 09:32" " 0:00:12" " 0:00:02" " 0:00:07" 0
"03/Nov/22 10:03" " 0:00:11" " 0:00:03" " 0:00:07" 0
"03/Nov/22 10:33" " 0:00:06" " 0:00:03" " 0:00:04" 0
"03/Nov/22 11:04" " 0:00:12" " 0:00:02" " 0:00:06" 0
"03/Nov/22 11:34" " 0:00:13" " 0:00:03" " 0:00:07" 0
"03/Nov/22 12:05" " 0:00:12" " 0:00:03" " 0:00:07" 0
"03/Nov/22 12:35" " 0:00:10" " 0:00:03" " 0:00:07" 0
"03/Nov/22 13:06" " 0:00:13" " 0:00:03" " 0:00:08" 0
"03/Nov/22 13:37" " 0:00:10" " 0:00:03" " 0:00:06" 0
"03/Nov/22 14:07" " 0:00:15" " 0:00:03" " 0:00:09" 0
"03/Nov/22 14:38" " 0:00:11" " 0:00:02" " 0:00:07" 0
"03/Nov/22 15:09" " 0:00:13" " 0:00:02" " 0:00:07" 0
"03/Nov/22 15:39" " 0:00:11" " 0:00:02" " 0:00:06" 0
"03/Nov/22 16:10" " 0:00:12" " 0:00:03" " 0:00:07" 0
"03/Nov/22 16:40" " 0:00:07" " 0:00:02" " 0:00:06" 0
"03/Nov/22 17:11" " 0:00:11" " 0:00:02" " 0:00:07" 0
"03/Nov/22 17:42" " 0:00:10" " 0:00:02" " 0:00:06" 0
"03/Nov/22 18:12" " 0:00:08" " 0:00:07" " 0:00:08" 0
"03/Nov/22 18:43" " 0:00:08" " 0:00:07" " 0:00:07" 0
"03/Nov/22 19:14" " 0:00:08" " 0:00:07" " 0:00:08" 0
"03/Nov/22 19:44" " 0:00:08" " 0:00:07" " 0:00:07" 0
"03/Nov/22 20:15" " 0:00:11" " 0:00:03" " 0:00:06" 0
